Artista,Nombre,Album,Imagen del Álbum,Popularidad,Duración (ms),Año de Lanzamiento
Taylor Swift,coney island (feat. The National),evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,71,275320,2021-01-07
Taylor Swift,ivy,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,71,260440,2021-01-07
Taylor Swift,cowboy like me,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,71,275040,2021-01-07
Taylor Swift,long story short,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,70,215920,2021-01-07
Taylor Swift,marjorie,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,71,257773,2021-01-07
Taylor Swift,closure,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,68,180653,2021-01-07
Taylor Swift,evermore (feat. Bon Iver),evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,72,304106,2021-01-07
Taylor Swift,right where you left me - bonus track,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,82,245026,2021-01-07
Taylor Swift,it’s time to go - bonus track,evermore (deluxe version),https://i.scdn.co/image/ab67616d0000b27390fd9741e1838115cd90b3b6,73,254640,2021-01-07
Taylor Swift,willow,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,83,214706,2020-12-11
Taylor Swift,champagne problems,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,83,244000,2020-12-11
Taylor Swift,gold rush,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,75,185320,2020-12-11
Taylor Swift,‘tis the damn season,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,76,229840,2020-12-11
Taylor Swift,tolerate it,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,80,245440,2020-12-11
Taylor Swift,"no body, no crime (feat. HAIM)",evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,73,215626,2020-12-11
Taylor Swift,happiness,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,71,315146,2020-12-11
Taylor Swift,dorothea,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,69,225880,2020-12-11
Taylor Swift,coney island (feat. The National),evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,68,275320,2020-12-11
Taylor Swift,ivy,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,74,260440,2020-12-11
Taylor Swift,cowboy like me,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,72,275040,2020-12-11
Taylor Swift,long story short,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,69,215920,2020-12-11
Taylor Swift,marjorie,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,76,257773,2020-12-11
Taylor Swift,closure,evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,66,180653,2020-12-11
Taylor Swift,evermore (feat. Bon Iver),evermore,https://i.scdn.co/image/ab67616d0000b27333b8541201f1ef38941024be,70,304106,2020-12-11
Taylor Swift,the 1,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,55,210240,2020-11-25
Taylor Swift,cardigan,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,56,239560,2020-11-25
Taylor Swift,the last great american dynasty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,54,231000,2020-11-25
Taylor Swift,exile (feat. Bon Iver),folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,55,285640,2020-11-25
Taylor Swift,my tears ricochet,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,55,255893,2020-11-25
Taylor Swift,mirrorball,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,53,208973,2020-11-25
Taylor Swift,seven,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,52,208906,2020-11-25
Taylor Swift,august,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,55,261920,2020-11-25
Taylor Swift,this is me trying,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,53,195106,2020-11-25
Taylor Swift,illicit affairs,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,53,190893,2020-11-25
Taylor Swift,invisible string,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,54,252880,2020-11-25
Taylor Swift,mad woman,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,51,237266,2020-11-25
Taylor Swift,epiphany,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,50,289746,2020-11-25
Taylor Swift,betty,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,52,294520,2020-11-25
Taylor Swift,peace,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,50,234000,2020-11-25
Taylor Swift,hoax,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,50,220040,2020-11-25
Taylor Swift,the lakes - bonus track,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,51,211813,2020-11-25
Taylor Swift,the 1 - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,60,219893,2020-11-25
Taylor Swift,cardigan - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,62,230680,2020-11-25
Taylor Swift,the last great american dynasty - the long pond studio sessions,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,58,232346,2020-11-25
Taylor Swift,the 1,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,74,210240,2020-08-18
Taylor Swift,cardigan,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,75,239560,2020-08-18
Taylor Swift,the last great american dynasty,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,73,231000,2020-08-18
Taylor Swift,exile (feat. Bon Iver),folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,74,285640,2020-08-18
Taylor Swift,my tears ricochet,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,74,255893,2020-08-18
Taylor Swift,mirrorball,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,73,208973,2020-08-18
Taylor Swift,seven,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,72,208906,2020-08-18
Taylor Swift,august,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,74,261920,2020-08-18
Taylor Swift,this is me trying,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,73,195106,2020-08-18
Taylor Swift,illicit affairs,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,73,190893,2020-08-18
Taylor Swift,invisible string,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,73,252880,2020-08-18
Taylor Swift,mad woman,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,70,237266,2020-08-18
Taylor Swift,epiphany,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,69,289746,2020-08-18
Taylor Swift,betty,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,72,294520,2020-08-18
Taylor Swift,peace,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,70,234000,2020-08-18
Taylor Swift,hoax,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,69,220040,2020-08-18
Taylor Swift,the lakes - bonus track,folklore (deluxe version),https://i.scdn.co/image/ab67616d0000b273c288028c2592f400dd0b9233,73,211813,2020-08-18
Taylor Swift,the 1,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,82,210251,2020-07-24
Taylor Swift,cardigan,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,90,239560,2020-07-24
Taylor Swift,the last great american dynasty,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,78,230999,2020-07-24
Taylor Swift,exile (feat. Bon Iver),folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,83,285634,2020-07-24
Taylor Swift,my tears ricochet,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,82,255893,2020-07-24
Taylor Swift,mirrorball,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,81,208977,2020-07-24
Taylor Swift,seven,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,77,208906,2020-07-24
Taylor Swift,august,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,91,261922,2020-07-24
Taylor Swift,this is me trying,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,80,195097,2020-07-24
Taylor Swift,illicit affairs,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,81,190898,2020-07-24
Taylor Swift,invisible string,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,79,252880,2020-07-24
Taylor Swift,mad woman,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,72,237258,2020-07-24
Taylor Swift,epiphany,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,70,289749,2020-07-24
Taylor Swift,betty,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,79,294521,2020-07-24
Taylor Swift,peace,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,72,234000,2020-07-24
Taylor Swift,hoax,folklore,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,71,220042,2020-07-24
Taylor Swift,I Forgot That You Existed,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,77,170640,2019-08-23
Taylor Swift,Cruel Summer,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,99,178426,2019-08-23
Taylor Swift,Lover,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,92,221306,2019-08-23
Taylor Swift,The Man,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,87,190360,2019-08-23
Taylor Swift,The Archer,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,82,211240,2019-08-23
Taylor Swift,I Think He Knows,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,79,173386,2019-08-23
Taylor Swift,Miss Americana & The Heartbreak Prince,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,84,234146,2019-08-23
Taylor Swift,Paper Rings,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,86,222400,2019-08-23
Taylor Swift,Cornelia Street,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,81,287266,2019-08-23
Taylor Swift,Death By A Thousand Cuts,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,79,198533,2019-08-23
Taylor Swift,London Boy,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,81,190240,2019-08-23
Taylor Swift,Soon You’ll Get Better (feat. The Chicks),Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,73,201586,2019-08-23
Taylor Swift,False God,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,78,200306,2019-08-23
Taylor Swift,You Need To Calm Down,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,84,171360,2019-08-23
Taylor Swift,Afterglow,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,82,223293,2019-08-23
Taylor Swift,ME! (feat. Brendon Urie of Panic! At The Disco),Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,80,193000,2019-08-23
Taylor Swift,It’s Nice To Have A Friend,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,72,150440,2019-08-23
Taylor Swift,Daylight,Lover,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,85,293453,2019-08-23
Taylor Swift,...Ready For It?,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,85,208186,2017-11-10
Taylor Swift,End Game,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,82,244826,2017-11-10
Taylor Swift,I Did Something Bad,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,83,238253,2017-11-10
Taylor Swift,Don’t Blame Me,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,91,236413,2017-11-10
Taylor Swift,Delicate,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,88,232253,2017-11-10
Taylor Swift,Look What You Made Me Do,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,87,211853,2017-11-10
Taylor Swift,So It Goes...,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,77,227906,2017-11-10
Taylor Swift,Gorgeous,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,84,209680,2017-11-10
Taylor Swift,Getaway Car,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,87,233626,2017-11-10
Taylor Swift,King Of My Heart,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,80,214320,2017-11-10
Taylor Swift,Dancing With Our Hands Tied,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,79,211506,2017-11-10
Taylor Swift,Dress,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,82,230373,2017-11-10
Taylor Swift,This Is Why We Can't Have Nice Things,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,78,207133,2017-11-10
Taylor Swift,Call It What You Want,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,81,203506,2017-11-10
Taylor Swift,New Year’s Day,reputation,https://i.scdn.co/image/ab67616d0000b273da5d5aeeabacacc1263c0f4b,77,235466,2017-11-10
Taylor Swift,All Too Well,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,42,329160,2017-11-09
Taylor Swift,Wildest Dreams,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,45,220440,2017-11-09
Taylor Swift,The Best Day,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,37,246306,2017-11-09
Taylor Swift,Red,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,40,223093,2017-11-09
Taylor Swift,Holy Ground,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,36,202960,2017-11-09
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,38,204706,2017-11-09
Taylor Swift,Our Song,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,44,203440,2017-11-09
Taylor Swift,22,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,42,232120,2017-11-09
Taylor Swift,I Knew You Were Trouble.,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,43,219720,2017-11-09
Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,84,247160,2017-11-09
Taylor Swift,Mean,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,40,238693,2017-11-09
Taylor Swift,How You Get The Girl,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,39,247533,2017-11-09
Taylor Swift,So It Goes...,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,57,227906,2017-11-09
Taylor Swift,Fifteen,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,36,295320,2017-11-09
Taylor Swift,Mine,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,41,231866,2017-11-09
Taylor Swift,Sparks Fly,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,37,262920,2017-11-09
Taylor Swift,State Of Grace,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,35,295720,2017-11-09
Taylor Swift,Haunted,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,37,245413,2017-11-09
Taylor Swift,Never Grow Up,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,35,292920,2017-11-09
Taylor Swift,Treacherous,reputation Stadium Tour Surprise Song Playlist,https://i.scdn.co/image/ab67616d0000b27363d77f99117b28af9f656918,34,242760,2017-11-09
Taylor Swift,Welcome To New York,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,65,212600,2014-01-01
Taylor Swift,Blank Space,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,90,231826,2014-01-01
Taylor Swift,Style,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,90,231000,2014-01-01
Taylor Swift,Out Of The Woods,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,73,235800,2014-01-01
Taylor Swift,All You Had To Do Was Stay,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,65,193293,2014-01-01
Taylor Swift,Shake It Off,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,85,219200,2014-01-01
Taylor Swift,I Wish You Would,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,68,207440,2014-01-01
Taylor Swift,Bad Blood,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,65,211933,2014-01-01
Taylor Swift,Wildest Dreams,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,64,220440,2014-01-01
Taylor Swift,How You Get The Girl,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,70,247533,2014-01-01
Taylor Swift,This Love,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,63,250093,2014-01-01
Taylor Swift,I Know Places,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,66,195706,2014-01-01
Taylor Swift,Clean,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,70,271000,2014-01-01
Taylor Swift,Wonderland,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,70,245560,2014-01-01
Taylor Swift,You Are In Love,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,69,267106,2014-01-01
Taylor Swift,New Romantics,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,76,230466,2014-01-01
Taylor Swift,I Know Places - Voice Memo,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,0,216333,2014-01-01
Taylor Swift,I Wish You Would - Voice Memo,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,0,107133,2014-01-01
Taylor Swift,Blank Space - Voice Memo,1989 (Deluxe),https://i.scdn.co/image/ab67616d0000b27352b2a3824413eefe9e33817a,0,131186,2014-01-01
Taylor Swift,Welcome To New York,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,69,212600,2014-01-01
Taylor Swift,Blank Space,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,68,231826,2014-01-01
Taylor Swift,Style,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,65,231000,2014-01-01
Taylor Swift,Out Of The Woods,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,58,235800,2014-01-01
Taylor Swift,All You Had To Do Was Stay,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,67,193293,2014-01-01
Taylor Swift,Shake It Off,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,62,219200,2014-01-01
Taylor Swift,I Wish You Would,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,54,207440,2014-01-01
Taylor Swift,Bad Blood,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,80,211933,2014-01-01
Taylor Swift,Wildest Dreams,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,82,220440,2014-01-01
Taylor Swift,How You Get The Girl,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,55,247533,2014-01-01
Taylor Swift,This Love,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,53,250093,2014-01-01
Taylor Swift,I Know Places,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,55,195706,2014-01-01
Taylor Swift,Clean,1989,https://i.scdn.co/image/ab67616d0000b273b7e976d2b35c767f9012cb72,54,271000,2014-01-01
Taylor Swift,State Of Grace,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,50,295720,2012-10-22
Taylor Swift,Red,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,60,223093,2012-10-22
Taylor Swift,Treacherous,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,48,242760,2012-10-22
Taylor Swift,I Knew You Were Trouble.,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,64,219720,2012-10-22
Taylor Swift,All Too Well,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,65,329160,2012-10-22
Taylor Swift,22,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,63,232120,2012-10-22
Taylor Swift,I Almost Do,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,50,244560,2012-10-22
Taylor Swift,We Are Never Ever Getting Back Together,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,64,193146,2012-10-22
Taylor Swift,Stay Stay Stay,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,50,205853,2012-10-22
Taylor Swift,The Last Time,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,52,299013,2012-10-22
Taylor Swift,Holy Ground,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,47,202960,2012-10-22
Taylor Swift,Sad Beautiful Tragic,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,46,284866,2012-10-22
Taylor Swift,The Lucky One,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,46,240266,2012-10-22
Taylor Swift,Everything Has Changed,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,57,245413,2012-10-22
Taylor Swift,Starlight,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,47,220600,2012-10-22
Taylor Swift,Begin Again,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,50,239426,2012-10-22
Taylor Swift,The Moment I Knew,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,45,286613,2012-10-22
Taylor Swift,Come Back...Be Here,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,49,223920,2012-10-22
Taylor Swift,Girl At Home,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,44,220840,2012-10-22
Taylor Swift,Treacherous - Original Demo Recording,Red (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273254c8a09649551438b20f4c0,41,240266,2012-10-22
Taylor Swift,Sparks Fly - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,49,336826,2010-10-25
Taylor Swift,Mine - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,47,259279,2010-10-25
